NAME,NAME.id,NAME.name,ASSOCIATION,CLUMP,EXPERIMENT,EXPERIMENT.count,EXPERIMENT.date,EXPERIMENT.description,EXPERIMENT.field,EXPERIMENT.fullname,EXPERIMENT.id,EXPERIMENT.index,EXPERIMENT.name,EXPERIMENT.series,IMAGE,IMAGE.label,IMAGE.meta,IMAGE.name,INTENSITY,INTENSITY.ch1,INTENSITY.ch2,INTENSITY.ch3,LOCATION,LOCATION.center,LOCATION.dist,LOCATION.half,LOCATION.pole,LOCATION.side,LOCATION.x,LOCATION.y,MAXIMA,MAXIMA.Maxima1,MAXIMA.count,MEDIAL,POSITION,POSITION.channel,POSITION.frame,POSITION.position,POSITION.slice,PROFILE_MEDIAL,SHAPE,SHAPE.angularity,SHAPE.area,SHAPE.aspectRatio,SHAPE.circularity,SHAPE.curvature,SHAPE.feret,SHAPE.length,SHAPE.morphology,SHAPE.orientation,SHAPE.perimeter,SHAPE.pole,SHAPE.roundness,SHAPE.sinuosity,SHAPE.solidity,SHAPE.width,ZSCORE,
b252,d201ab70-58f0-4324-b7c6-907ae54f63e4,b252,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11845.765,Stats[mean=11538.0 min=9162.0 max=15629.0 stdv=1760.0758],Stats[mean=7290.4346 min=6222.0 max=8544.0 stdv=529.931],Stats[mean=5441.609 min=2459.0 max=7585.0 stdv=1331.6666],(x=13.85 y=34.64),false,37.3018,2,2,2,13.845341,34.63713,0,0,0,1,3,1,1,3,3,ip[width=17  height=1  bits=16  min=7560.0  max=27342.0],1,0.25789127,0.80787617,2.60105,0.7005286,0.47052756,1.6351264,1.6560302,1,55.059887,3.8068378,2.0,0.38472667,1.0243273,0.9939785,0.5415154,3.4643564,
b253,e6823205-847d-4500-9ce0-710aff17d4eb,b253,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11927.406,Stats[mean=11719.309 min=9212.0 max=17983.0 stdv=1708.1885],Stats[mean=7412.0376 min=5545.0 max=8826.0 stdv=592.59576],Stats[mean=5152.3535 min=2725.0 max=6805.0 stdv=943.4026],(x=50.15 y=34.98),false,61.146374,2,2,2,50.15048,34.98298,0,0,0,1,3,1,1,3,3,ip[width=62  height=1  bits=16  min=7560.0  max=27342.0],1,0.13432944,3.1331587,3.7471056,0.2159988,0.24534619,5.9104466,6.5597734,1,105.248856,13.501141,2.0,0.114196256,1.1304326,0.44879463,0.48955825,3.4116359,
b254,d5c8fa4d-8bff-48ad-83b4-5c9b894d6d89,b254,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,13101.896,Stats[mean=13923.25 min=10202.0 max=21394.0 stdv=3113.0444],Stats[mean=7432.1313 min=6207.0 max=8643.0 stdv=569.8525],Stats[mean=9041.237 min=3485.0 max=12720.0 stdv=2310.4248],(x=1.11 y=35.42),false,35.436337,2,2,2,1.1050051,35.419106,0,0,0,1,3,1,1,3,3,ip[width=20  height=1  bits=16  min=7560.0  max=27342.0],1,0.19126122,0.90842056,3.518029,0.55774826,0.33420715,2.0336845,2.0630465,1,67.70995,4.52407,2.0,0.27965972,1.0197779,0.97222054,0.47556165,2.6532023,
b255,7eb05473-f577-4a67-a519-b5a0b31b93c4,b255,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11745.786,Stats[mean=10695.718 min=8936.0 max=13005.0 stdv=1019.5535],Stats[mean=7981.2563 min=6298.0 max=9825.0 stdv=962.4939],Stats[mean=5768.231 min=3927.0 max=7235.0 stdv=973.8895],(x=39.91 y=35.21),false,53.22471,2,2,2,39.91373,35.210278,0,0,0,1,3,1,1,3,3,ip[width=14  height=1  bits=16  min=7560.0  max=27342.0],1,0.0,0.45494354,2.934345,0.635345,5.0805375E-4,1.3573817,1.3521748,1,119.92878,2.9997072,2.0,0.31438634,1.0,0.99684894,0.36352015,3.5289183,
b256,8c3e82c2-8019-4b94-9512-8a71b7e27ea7,b256,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,10785.978,Stats[mean=10830.387 min=7953.0 max=19756.0 stdv=2206.1182],Stats[mean=8048.7217 min=6340.0 max=9693.0 stdv=627.9475],Stats[mean=8686.459 min=3199.0 max=12283.0 stdv=1838.091],(x=41.87 y=36.89),false,55.807137,2,2,2,41.873055,36.892868,0,0,0,1,3,1,1,3,3,ip[width=30  height=1  bits=16  min=7560.0  max=27342.0],1,0.17761192,2.3237517,3.2639205,0.59984004,0.0221954,3.079863,3.1124842,1,8.175349,6.977214,2.0,0.31191552,1.0173521,0.95471525,0.81551254,4.1487193,
b257,0f79b2bd-b331-4ade-bd54-1978805008dc,b257,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11896.206,Stats[mean=11330.013 min=9042.0 max=14675.0 stdv=1492.1411],Stats[mean=7375.6577 min=6109.0 max=8941.0 stdv=598.824],Stats[mean=7099.184 min=4132.0 max=9319.0 stdv=1036.3153],(x=49.96 y=36.36),false,61.79408,2,2,2,49.964996,36.359417,0,0,0,1,3,1,1,3,3,ip[width=20  height=1  bits=16  min=7560.0  max=27342.0],1,0.16698158,0.9152683,3.568818,0.5648104,0.30514258,2.03044,2.0526848,1,145.89645,4.51261,2.0,0.28266898,1.0164251,0.98551446,0.4811653,3.4317834,
b258,31707aac-3523-415e-b123-af92df3d55e0,b258,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,12016.798,Stats[mean=11514.388 min=9607.0 max=16196.0 stdv=1420.1927],Stats[mean=7749.4326 min=6119.0 max=9533.0 stdv=731.769],Stats[mean=6913.239 min=4787.0 max=8565.0 stdv=926.8471],(x=13.65 y=36.74),false,39.19496,2,2,2,13.653381,36.740036,0,0,0,1,3,1,1,3,3,ip[width=22  height=1  bits=16  min=7560.0  max=27342.0],1,0.2151036,0.80068576,3.7911646,0.44853196,0.43898436,2.152039,2.2320178,1,138.14803,4.736301,2.0,0.22012632,1.0385212,0.86114854,0.3817728,3.3539107,
b259,2d14e291-040e-4448-99b8-420723de0fa9,b259,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,10528.288,Stats[mean=11984.926 min=7592.0 max=21452.0 stdv=3650.7263],Stats[mean=7531.1484 min=5704.0 max=9228.0 stdv=630.4238],Stats[mean=7307.074 min=2682.0 max=11825.0 stdv=2406.6511],(x=2.06 y=36.40),false,36.457294,2,2,2,2.0555763,36.3993,0,0,0,1,3,1,1,3,3,ip[width=38  height=1  bits=16  min=7560.0  max=27342.0],1,0.11652203,2.3966436,3.894731,0.4086277,0.251935,3.895616,4.0290904,1,105.535866,8.585049,2.0,0.20107646,1.0407393,0.7951057,0.6261236,4.3151236,
b260,6bbdce77-17c5-4a88-a375-5895fc520948,b260,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,12763.714,Stats[mean=12545.0 min=10107.0 max=14805.0 stdv=1754.4656],Stats[mean=7817.0 min=7264.0 max=8728.0 stdv=577.6309],Stats[mean=7451.6 min=5897.0 max=8908.0 stdv=1194.8741],(x=41.20 y=36.42),false,54.99017,2,2,2,41.2026,36.417915,0,0,0,1,3,1,1,3,3,ip[width=5  height=1  bits=16  min=7560.0  max=27342.0],1,0.0,0.06141993,3.0733685,0.31786865,2.1998616E-5,0.6690051,0.42470422,1,107.35448,1.558245,2.0,0.17472722,1.0,0.58949244,0.0,2.8715856,
b261,6cfeaf70-3db5-4b87-8fe1-48c2a64e8ea8,b261,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11867.519,Stats[mean=11901.062 min=8114.0 max=18269.0 stdv=2324.5828],Stats[mean=7322.9614 min=5648.0 max=9505.0 stdv=704.99286],Stats[mean=5697.885 min=2591.0 max=12102.0 stdv=2384.4617],(x=11.81 y=37.19),false,39.019264,2,2,2,11.806945,37.19004,0,0,0,1,3,1,1,3,3,ip[width=26  height=1  bits=16  min=7560.0  max=27342.0],1,0.25323626,1.5286789,2.800195,0.5555,0.5085335,2.538484,2.6686244,1,80.98543,5.8805923,2.0,0.30204904,1.0744241,0.85905707,0.6190713,3.4503086,
b262,63f411ae-2191-463a-bcc0-3b16fb473ed3,b262,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11485.077,Stats[mean=17081.285 min=14587.0 max=19051.0 stdv=1565.221],Stats[mean=7863.857 min=6951.0 max=8304.0 stdv=462.46744],Stats[mean=4082.2856 min=3349.0 max=5087.0 stdv=633.0713],(x=0.19 y=37.84),false,37.840614,2,2,2,0.18573153,37.840157,0,0,0,1,3,1,1,3,3,ip[width=5  height=1  bits=16  min=7560.0  max=27342.0],1,0.0,0.07908841,1.4759592,0.9182029,3.0811927E-7,0.3922888,0.38609228,1,44.999287,1.0403801,2.0,0.65435165,1.0,1.0,0.0,3.6972723,
b263,88bb0df1-f538-45c2-af5d-087a6bb27288,b263,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11795.692,Stats[mean=11796.252 min=9329.0 max=16477.0 stdv=1704.3473],Stats[mean=7191.0933 min=5824.0 max=8329.0 stdv=451.91068],Stats[mean=5508.458 min=2860.0 max=10355.0 stdv=1556.6963],(x=13.78 y=39.38),false,41.72431,2,2,2,13.784827,39.381424,0,0,0,1,3,1,1,3,3,ip[width=31  height=1  bits=16  min=7560.0  max=27342.0],1,0.14783303,1.2346843,4.4397526,0.33702594,0.30977112,3.124318,3.2491753,1,179.05058,6.785022,2.0,0.16104811,1.0421319,0.74060524,0.39512354,3.4966908,
b264,7b0c8078-5fe5-426d-85ce-370d46ee386c,b264,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,10613.421,Stats[mean=10532.0 min=8805.0 max=13788.0 stdv=1569.6367],Stats[mean=7567.1562 min=6308.0 max=8485.0 stdv=532.85986],Stats[mean=8513.844 min=5809.0 max=9937.0 stdv=1092.5643],(x=11.36 y=38.28),false,39.928455,2,2,2,11.3642845,38.277077,0,0,0,1,3,1,1,3,3,ip[width=10  height=1  bits=16  min=7560.0  max=27342.0],1,0.0,0.3778207,1.7419056,0.88193005,1.3117427E-5,0.9136631,0.8953981,1,18.434982,2.3202283,2.0,0.57626694,1.0,1.0,0.4884344,4.2601485,
b265,95eb392b-3a37-4e60-b6b3-c94dbdf785b8,b265,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,10943.472,Stats[mean=11185.56 min=8586.0 max=16440.0 stdv=1996.4417],Stats[mean=7427.4 min=6506.0 max=8471.0 stdv=503.81393],Stats[mean=6577.76 min=3150.0 max=9320.0 stdv=1884.913],(x=10.88 y=39.42),false,40.89498,2,2,2,10.884153,39.41998,0,0,0,1,3,1,1,3,3,ip[width=12  height=1  bits=16  min=7560.0  max=27342.0],1,0.013949694,0.56720656,1.9307361,0.84450215,0.048817113,1.1641542,1.1208782,1,46.094776,2.9051943,2.0,0.53288114,1.0001211,0.9999591,0.579607,4.0470166,
b266,02566f56-ee6a-4d6a-ba6f-f7ab694992e7,b266,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11215.883,Stats[mean=11072.448 min=8727.0 max=16049.0 stdv=1761.1329],Stats[mean=7245.3647 min=6003.0 max=8543.0 stdv=546.40784],Stats[mean=6429.9478 min=3422.0 max=9269.0 stdv=1436.3534],(x=19.26 y=40.11),false,44.494865,2,2,2,19.264069,40.108463,0,0,0,1,3,1,1,3,3,ip[width=24  height=1  bits=16  min=7560.0  max=27342.0],1,0.3211965,1.1210761,2.81361,0.5118654,0.61416304,2.2648969,2.4108348,1,99.4838,5.2461967,2.0,0.27825847,1.0906272,0.8134404,0.4972026,3.8711061,
b267,7cf549c1-169e-46f9-896c-baee16fd9c69,b267,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,12341.17,Stats[mean=17878.55 min=11103.0 max=21900.0 stdv=3346.261],Stats[mean=6935.875 min=6033.0 max=7911.0 stdv=445.82623],Stats[mean=4812.925 min=2778.0 max=8654.0 stdv=1685.6978],(x=0.44 y=42.11),false,42.111046,2,2,2,0.44446024,42.1087,0,0,0,1,3,1,1,3,3,ip[width=13  height=1  bits=16  min=7560.0  max=27342.0],1,0.03204948,0.47853068,2.4279978,0.7248045,0.061561868,1.2421716,1.211754,1,131.76555,2.8803773,2.0,0.39487228,1.000256,0.9995655,0.44067442,3.1444457,
b268,42b067e9-45d2-45cd-ae01-17500d1212ea,b268,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11600.768,Stats[mean=10945.898 min=9403.0 max=13229.0 stdv=982.3667],Stats[mean=7164.143 min=6110.0 max=8604.0 stdv=468.75308],Stats[mean=6415.102 min=3799.0 max=8412.0 stdv=993.4218],(x=55.12 y=42.04),false,69.3239,2,2,2,55.124287,42.037086,0,0,0,1,3,1,1,3,3,ip[width=15  height=1  bits=16  min=7560.0  max=27342.0],1,0.24971835,0.5806132,2.6259048,0.6819701,0.40492484,1.4336224,1.4498502,1,132.29355,3.270888,2.0,0.35968927,1.0126278,0.99602103,0.43973762,3.6225648,
b269,3a04d6a0-1132-48e0-b912-5281bb6986ed,b269,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,10928.814,Stats[mean=10503.021 min=8765.0 max=13681.0 stdv=1280.8093],Stats[mean=7104.609 min=6085.0 max=8240.0 stdv=524.12836],Stats[mean=6351.6523 min=3817.0 max=8459.0 stdv=1205.112],(x=9.70 y=42.78),false,43.86949,2,2,2,9.703062,42.782974,0,0,0,1,3,1,1,3,3,ip[width=16  height=1  bits=16  min=7560.0  max=27342.0],1,0.08446728,0.5573719,3.2411215,0.5972575,0.1583212,1.5554153,1.5555156,1,175.36255,3.424496,2.0,0.29333404,1.0027125,0.99746794,0.39178658,4.056482,
b270,e81bc20a-34b7-4827-81f2-967d19c51210,b270,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,10828.865,Stats[mean=10134.259 min=8017.0 max=15127.0 stdv=1652.9054],Stats[mean=7979.3706 min=6762.0 max=9299.0 stdv=602.8009],Stats[mean=9436.481 min=4732.0 max=13842.0 stdv=2278.445],(x=3.96 y=42.53),false,42.712795,2,2,2,3.961746,42.528667,0,0,0,1,3,1,1,3,3,ip[width=15  height=1  bits=16  min=7560.0  max=27342.0],1,0.12211313,0.67063814,2.442597,0.72875357,0.22587506,1.4663515,1.4667071,1,132.35373,3.4006248,2.0,0.39712036,1.0041696,0.9958411,0.5157122,4.121024,
b271,9f98d612-975a-4dfa-97b1-b0da9cef4f2b,b271,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11247.514,Stats[mean=11401.253 min=8595.0 max=18771.0 stdv=2304.354],Stats[mean=7491.792 min=6092.0 max=9161.0 stdv=603.2137],Stats[mean=7683.4717 min=3335.0 max=12109.0 stdv=1894.993],(x=41.17 y=43.52),false,59.905422,2,2,2,41.170567,43.516018,0,0,0,1,3,1,1,3,3,ip[width=26  height=1  bits=16  min=7560.0  max=27342.0],1,0.09505631,2.1106374,2.6295679,0.70742095,0.1952224,2.6292334,2.6416693,1,21.804832,6.1231203,2.0,0.3887456,1.0182412,0.98938805,0.8796533,3.8506799,
b272,26dbfbac-3468-4a80-822e-36d88060169e,b272,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11824.74,Stats[mean=12516.882 min=9255.0 max=20652.0 stdv=2899.7285],Stats[mean=7582.051 min=6298.0 max=9016.0 stdv=611.928],Stats[mean=7595.559 min=3806.0 max=10196.0 stdv=1773.85],(x=0.73 y=42.92),false,42.92453,2,2,2,0.73289746,42.918274,0,0,0,1,3,1,1,3,3,ip[width=15  height=1  bits=16  min=7560.0  max=27342.0],1,0.16497989,0.71896213,2.303533,0.74164796,0.280753,1.4941628,1.4917216,1,116.4131,3.4902701,2.0,0.4100344,1.006473,0.994357,0.5409853,3.477933,
b273,ae976754-cec1-4f07-b578-5e83b33ac081,b273,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,10634.505,Stats[mean=10221.62 min=8277.0 max=13541.0 stdv=1270.6404],Stats[mean=8047.1406 min=6770.0 max=8980.0 stdv=480.88922],Stats[mean=11336.353 min=5831.0 max=15219.0 stdv=1617.6576],(x=3.95 y=43.33),false,43.505356,2,2,2,3.949678,43.3257,0,0,0,1,3,1,1,3,3,ip[width=21  height=1  bits=16  min=7560.0  max=27342.0],1,0.11455326,0.83851075,3.9325187,0.52250445,0.20941205,2.0647933,2.080234,1,126.8221,4.490702,2.0,0.25041804,1.0081619,0.9906079,0.42974344,4.246534,
b274,9adabc49-2c5a-4d02-aafb-ba055c711d50,b274,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11572.667,Stats[mean=11062.024 min=9477.0 max=13988.0 stdv=1179.1279],Stats[mean=7095.8047 min=6148.0 max=8252.0 stdv=512.8473],Stats[mean=6478.7803 min=3695.0 max=9210.0 stdv=1447.5343],(x=37.02 y=42.73),false,56.53592,2,2,2,37.01965,42.730034,0,0,0,1,3,1,1,3,3,ip[width=12  height=1  bits=16  min=7560.0  max=27342.0],1,0.09264425,0.47220048,2.0625932,0.77492285,0.21661139,1.1759461,1.1757054,1,109.076614,2.7671895,2.0,0.4347721,1.0026182,0.9939459,0.46013626,3.6407108,
b275,c0c3ab14-5e1a-469d-b9dc-6491f65a32dc,b275,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,12849.544,Stats[mean=13000.492 min=9812.0 max=19167.0 stdv=2282.9707],Stats[mean=7513.603 min=5766.0 max=8641.0 stdv=628.99133],Stats[mean=5729.698 min=3242.0 max=7985.0 stdv=1293.3221],(x=2.35 y=43.36),false,43.41998,2,2,2,2.3542488,43.356106,0,0,0,1,3,1,1,3,3,ip[width=15  height=1  bits=16  min=7560.0  max=27342.0],1,0.0,0.74836695,2.5113592,0.73772746,2.6596645E-5,1.4767878,1.4636137,1,68.552475,3.5703783,2.0,0.4369065,1.0,0.996233,0.5567338,2.8161604,
b276,bb5b73a8-01e4-4266-b704-507d8a84a056,b276,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11168.035,Stats[mean=10911.724 min=8079.0 max=17807.0 stdv=2238.7964],Stats[mean=7698.066 min=6226.0 max=9838.0 stdv=665.5921],Stats[mean=8123.671 min=3272.0 max=11744.0 stdv=2317.9653],(x=38.43 y=43.34),false,57.924664,2,2,2,38.42654,43.343597,0,0,0,1,3,1,1,3,3,ip[width=14  height=1  bits=16  min=7560.0  max=27342.0],1,0.021847902,0.9210206,1.5655903,0.8854306,0.07043736,1.3511957,1.3257657,1,61.45126,3.61545,2.0,0.6423074,1.000314,0.99969786,0.799885,3.9020038,
b277,cea7d77c-0dea-440f-991a-a8c02bf905ca,b277,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,11120.813,Stats[mean=10613.358 min=8877.0 max=13347.0 stdv=1086.9817],Stats[mean=7293.283 min=5974.0 max=8349.0 stdv=497.6559],Stats[mean=6770.245 min=4937.0 max=7930.0 stdv=664.9775],(x=10.45 y=44.65),false,45.85869,2,2,2,10.452568,44.651577,0,0,0,1,3,1,1,3,3,ip[width=16  height=1  bits=16  min=7560.0  max=27342.0],1,0.03567033,0.61294675,3.0286531,0.63082594,0.061851554,1.5780613,1.5783772,1,149.66087,3.4943109,2.0,0.31339,1.0003667,0.9972828,0.42532688,3.9324975,
b278,d9c59253-64cc-45c0-bc17-6e5742db333d,b278,0,1,Experiment_test,97,11/6/2023,,1,Experiment_test,,,Experiment_test,1,20230801_LZ22225_60min_inf.002.tif - T=5,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002,c:1/3 z:3/5 t:6/16 - 20230801_LZ22225_60min_inf.002.tif,20230801_LZ22225_60min_inf.002.tif - T=5,13210.305,Stats[mean=12950.833 min=10407.0 max=15265.0 stdv=1337.5099],Stats[mean=7453.1665 min=6516.0 max=8105.0 stdv=391.30508],Stats[mean=8247.611 min=6869.0 max=9455.0 stdv=728.0821],(x=38.55 y=44.20),false,58.65067,2,2,2,38.550774,44.20112,0,0,0,1,3,1,1,3,3,ip[width=7  height=1  bits=16  min=7560.0  max=27342.0],1,0.0,0.21200082,1.4063802,0.9456797,1.16121504E-4,0.6209234,0.5911882,1,146.3111,1.6784239,2.0,0.7001186,1.0,1.0,0.43458816,2.5831978,
